time (s),v("/sine_in" ?result "tran") (V),v("/Freq" ?result "tran") (FF)
93.51E-3,998.0E-3,1.931E3
93.54E-3,982.3E-3,1.931E3
93.56E-3,904.8E-3,1.931E3
93.58E-3,770.4E-3,1.931E3
93.60E-3,587.6E-3,1.931E3
93.62E-3,367.9E-3,1.931E3
93.64E-3,125.1E-3,1.931E3
93.66E-3,-125.6E-3,1.931E3
93.68E-3,-368.3E-3,1.931E3
93.70E-3,-588.0E-3,1.931E3
93.72E-3,-770.7E-3,1.931E3
93.74E-3,-904.9E-3,1.931E3
93.76E-3,-982.3E-3,1.931E3
93.78E-3,-998.0E-3,1.931E3
93.80E-3,-951.0E-3,1.931E3
93.82E-3,-844.2E-3,1.931E3
93.85E-3,-684.3E-3,1.931E3
93.87E-3,-481.4E-3,1.931E3
93.89E-3,-248.3E-3,1.931E3
93.91E-3,46.48E-6,1.936E3
93.93E-3,248.7E-3,1.936E3
93.95E-3,481.8E-3,1.936E3
93.97E-3,684.6E-3,1.936E3
93.99E-3,844.4E-3,1.936E3
94.01E-3,951.1E-3,1.936E3
94.03E-3,998.0E-3,1.936E3
94.05E-3,982.3E-3,1.936E3
94.07E-3,904.8E-3,1.936E3
94.09E-3,770.4E-3,1.936E3
94.11E-3,587.6E-3,1.936E3
94.13E-3,367.9E-3,1.936E3
94.15E-3,125.1E-3,1.936E3
94.18E-3,-125.6E-3,1.936E3
94.20E-3,-368.3E-3,1.936E3
94.22E-3,-588.0E-3,1.936E3
94.24E-3,-770.7E-3,1.936E3
94.26E-3,-904.9E-3,1.936E3
94.28E-3,-982.3E-3,1.936E3
94.30E-3,-998.0E-3,1.936E3
94.32E-3,-951.0E-3,1.936E3
94.34E-3,-844.2E-3,1.936E3
94.36E-3,-684.3E-3,1.936E3
94.38E-3,-481.4E-3,1.936E3
94.40E-3,-248.3E-3,1.936E3
94.42E-3,46.50E-6,1.942E3
94.44E-3,248.7E-3,1.942E3
94.46E-3,481.8E-3,1.942E3
94.48E-3,684.6E-3,1.942E3
94.50E-3,844.4E-3,1.942E3
94.53E-3,951.1E-3,1.942E3
94.55E-3,998.0E-3,1.942E3
94.57E-3,982.3E-3,1.942E3
94.59E-3,904.8E-3,1.942E3
94.61E-3,770.4E-3,1.942E3
94.63E-3,587.6E-3,1.942E3
94.65E-3,367.9E-3,1.942E3
94.67E-3,125.1E-3,1.942E3
94.69E-3,-125.6E-3,1.942E3
94.71E-3,-368.3E-3,1.942E3
94.73E-3,-588.0E-3,1.942E3
94.75E-3,-770.7E-3,1.942E3
94.77E-3,-904.9E-3,1.942E3
94.79E-3,-982.3E-3,1.942E3
94.81E-3,-998.0E-3,1.942E3
94.83E-3,-951.0E-3,1.942E3
94.85E-3,-844.2E-3,1.942E3
94.87E-3,-684.3E-3,1.942E3
94.89E-3,-481.4E-3,1.942E3
94.92E-3,-248.3E-3,1.942E3
94.94E-3,46.51E-6,1.947E3
94.96E-3,248.7E-3,1.947E3
94.98E-3,481.8E-3,1.947E3
95.00E-3,684.6E-3,1.947E3
95.02E-3,844.4E-3,1.947E3
95.04E-3,951.1E-3,1.947E3
95.06E-3,998.0E-3,1.947E3
95.08E-3,982.3E-3,1.947E3
95.10E-3,904.8E-3,1.947E3
95.12E-3,770.4E-3,1.947E3
95.14E-3,587.6E-3,1.947E3
95.16E-3,367.9E-3,1.947E3
95.18E-3,125.1E-3,1.947E3
95.20E-3,-125.5E-3,1.947E3
95.22E-3,-368.3E-3,1.947E3
95.24E-3,-588.0E-3,1.947E3
95.26E-3,-770.7E-3,1.947E3
95.28E-3,-904.9E-3,1.947E3
95.30E-3,-982.3E-3,1.947E3
95.33E-3,-998.0E-3,1.947E3
95.35E-3,-951.0E-3,1.947E3
95.37E-3,-844.2E-3,1.947E3
95.39E-3,-684.3E-3,1.947E3
95.41E-3,-481.4E-3,1.947E3
95.43E-3,-248.3E-3,1.947E3
95.45E-3,46.53E-6,1.952E3
95.47E-3,248.7E-3,1.952E3
95.49E-3,481.8E-3,1.952E3
95.51E-3,684.6E-3,1.952E3
95.53E-3,844.4E-3,1.952E3
95.55E-3,951.1E-3,1.952E3
95.57E-3,998.0E-3,1.952E3
95.59E-3,982.3E-3,1.952E3
95.61E-3,904.8E-3,1.952E3
95.63E-3,770.4E-3,1.952E3
95.65E-3,587.6E-3,1.952E3
95.67E-3,367.9E-3,1.952E3
95.69E-3,125.1E-3,1.952E3
95.71E-3,-125.5E-3,1.952E3
95.73E-3,-368.3E-3,1.952E3
95.75E-3,-588.0E-3,1.952E3
95.78E-3,-770.7E-3,1.952E3
95.80E-3,-904.9E-3,1.952E3
95.82E-3,-982.3E-3,1.952E3
95.84E-3,-998.0E-3,1.952E3
95.86E-3,-951.0E-3,1.952E3
95.88E-3,-844.2E-3,1.952E3
95.90E-3,-684.3E-3,1.952E3
95.92E-3,-481.4E-3,1.952E3
95.94E-3,-248.3E-3,1.952E3
95.96E-3,46.55E-6,1.957E3
95.98E-3,248.7E-3,1.957E3
96.00E-3,481.8E-3,1.957E3
96.02E-3,684.6E-3,1.957E3
96.04E-3,844.4E-3,1.957E3
96.06E-3,951.1E-3,1.957E3
96.08E-3,998.0E-3,1.957E3
96.10E-3,982.3E-3,1.957E3
96.12E-3,904.8E-3,1.957E3
96.14E-3,770.4E-3,1.957E3
96.16E-3,587.6E-3,1.957E3
96.18E-3,367.9E-3,1.957E3
96.20E-3,125.1E-3,1.957E3
96.22E-3,-125.5E-3,1.957E3
96.24E-3,-368.3E-3,1.957E3
96.27E-3,-588.0E-3,1.957E3
96.29E-3,-770.7E-3,1.957E3
96.31E-3,-904.9E-3,1.957E3
96.33E-3,-982.3E-3,1.957E3
96.35E-3,-998.0E-3,1.957E3
96.37E-3,-951.0E-3,1.957E3
96.39E-3,-844.2E-3,1.957E3
96.41E-3,-684.3E-3,1.957E3
96.43E-3,-481.4E-3,1.957E3
96.45E-3,-248.3E-3,1.957E3
96.47E-3,46.57E-6,1.962E3
96.49E-3,248.7E-3,1.962E3
96.51E-3,481.8E-3,1.962E3
96.53E-3,684.6E-3,1.962E3
96.55E-3,844.4E-3,1.962E3
96.57E-3,951.1E-3,1.962E3
96.59E-3,998.0E-3,1.962E3
96.61E-3,982.3E-3,1.962E3
96.63E-3,904.8E-3,1.962E3
96.65E-3,770.4E-3,1.962E3
96.67E-3,587.6E-3,1.962E3
96.69E-3,367.9E-3,1.962E3
96.71E-3,125.1E-3,1.962E3
96.73E-3,-125.5E-3,1.962E3
96.75E-3,-368.3E-3,1.962E3
96.77E-3,-588.0E-3,1.962E3
96.79E-3,-770.7E-3,1.962E3
96.81E-3,-904.9E-3,1.962E3
96.83E-3,-982.3E-3,1.962E3
96.86E-3,-998.0E-3,1.962E3
96.88E-3,-951.0E-3,1.962E3
96.90E-3,-844.2E-3,1.962E3
96.92E-3,-684.3E-3,1.962E3
96.94E-3,-481.5E-3,1.962E3
96.96E-3,-248.3E-3,1.962E3
96.98E-3,46.59E-6,1.967E3
97.00E-3,248.7E-3,1.967E3
97.02E-3,481.8E-3,1.967E3
97.04E-3,684.6E-3,1.967E3
97.06E-3,844.4E-3,1.967E3
97.08E-3,951.1E-3,1.967E3
97.10E-3,998.0E-3,1.967E3
97.12E-3,982.3E-3,1.967E3
97.14E-3,904.8E-3,1.967E3
97.16E-3,770.4E-3,1.967E3
97.18E-3,587.6E-3,1.967E3
97.20E-3,367.9E-3,1.967E3
97.22E-3,125.1E-3,1.967E3
97.24E-3,-125.5E-3,1.967E3
97.26E-3,-368.3E-3,1.967E3
97.28E-3,-588.0E-3,1.967E3
97.30E-3,-770.7E-3,1.967E3
97.32E-3,-904.9E-3,1.967E3
97.34E-3,-982.3E-3,1.967E3
97.36E-3,-998.0E-3,1.967E3
97.38E-3,-951.0E-3,1.967E3
97.40E-3,-844.2E-3,1.967E3
97.42E-3,-684.3E-3,1.967E3
97.44E-3,-481.5E-3,1.967E3
97.46E-3,-248.3E-3,1.967E3
97.48E-3,46.60E-6,1.972E3
97.50E-3,248.7E-3,1.972E3
97.52E-3,481.8E-3,1.972E3
97.54E-3,684.6E-3,1.972E3
97.57E-3,844.4E-3,1.972E3
97.59E-3,951.1E-3,1.972E3
97.61E-3,998.0E-3,1.972E3
97.63E-3,982.3E-3,1.972E3
97.65E-3,904.8E-3,1.972E3
97.67E-3,770.4E-3,1.972E3
97.69E-3,587.6E-3,1.972E3
97.71E-3,367.9E-3,1.972E3
97.73E-3,125.1E-3,1.972E3
97.75E-3,-125.5E-3,1.972E3
97.77E-3,-368.3E-3,1.972E3
97.79E-3,-588.0E-3,1.972E3
97.81E-3,-770.7E-3,1.972E3
97.83E-3,-904.9E-3,1.972E3
97.85E-3,-982.3E-3,1.972E3
97.87E-3,-998.0E-3,1.972E3
97.89E-3,-951.0E-3,1.972E3
97.91E-3,-844.2E-3,1.972E3
97.93E-3,-684.3E-3,1.972E3
97.95E-3,-481.5E-3,1.972E3
97.97E-3,-248.3E-3,1.972E3
97.99E-3,46.62E-6,1.977E3
98.01E-3,248.7E-3,1.977E3
98.03E-3,481.8E-3,1.977E3
98.05E-3,684.6E-3,1.977E3
98.07E-3,844.4E-3,1.977E3
98.09E-3,951.1E-3,1.977E3
98.11E-3,998.0E-3,1.977E3
98.13E-3,982.3E-3,1.977E3
98.15E-3,904.8E-3,1.977E3
98.17E-3,770.4E-3,1.977E3
98.19E-3,587.6E-3,1.977E3
98.21E-3,368.0E-3,1.977E3
98.23E-3,125.1E-3,1.977E3
98.25E-3,-125.5E-3,1.977E3
98.27E-3,-368.3E-3,1.977E3
98.29E-3,-588.0E-3,1.977E3
98.31E-3,-770.7E-3,1.977E3
98.33E-3,-904.9E-3,1.977E3
98.35E-3,-982.3E-3,1.977E3
98.37E-3,-998.0E-3,1.977E3
98.39E-3,-951.0E-3,1.977E3
98.41E-3,-844.2E-3,1.977E3
98.43E-3,-684.3E-3,1.977E3
98.45E-3,-481.5E-3,1.977E3
98.47E-3,-248.3E-3,1.977E3
98.49E-3,46.64E-6,1.982E3
98.51E-3,248.7E-3,1.982E3
98.53E-3,481.8E-3,1.982E3
98.55E-3,684.6E-3,1.982E3
98.57E-3,844.4E-3,1.982E3
98.60E-3,951.1E-3,1.982E3
98.62E-3,998.0E-3,1.982E3
98.64E-3,982.3E-3,1.982E3
98.66E-3,904.8E-3,1.982E3
98.68E-3,770.4E-3,1.982E3
98.70E-3,587.6E-3,1.982E3
98.72E-3,368.0E-3,1.982E3
98.74E-3,125.1E-3,1.982E3
98.76E-3,-125.5E-3,1.982E3
98.78E-3,-368.3E-3,1.982E3
98.80E-3,-588.0E-3,1.982E3
98.82E-3,-770.7E-3,1.982E3
98.84E-3,-904.9E-3,1.982E3
98.86E-3,-982.3E-3,1.982E3
98.88E-3,-998.0E-3,1.982E3
98.90E-3,-951.0E-3,1.982E3
98.92E-3,-844.2E-3,1.982E3
98.94E-3,-684.3E-3,1.982E3
98.96E-3,-481.5E-3,1.982E3
98.98E-3,-248.3E-3,1.982E3
99.00E-3,46.66E-6,1.987E3
99.02E-3,248.7E-3,1.987E3
99.04E-3,481.8E-3,1.987E3
99.06E-3,684.6E-3,1.987E3
99.08E-3,844.4E-3,1.987E3
99.10E-3,951.1E-3,1.987E3
99.12E-3,998.0E-3,1.987E3
99.14E-3,982.3E-3,1.987E3
99.16E-3,904.8E-3,1.987E3
99.18E-3,770.4E-3,1.987E3
99.20E-3,587.6E-3,1.987E3
99.22E-3,368.0E-3,1.987E3
99.24E-3,125.1E-3,1.987E3
99.26E-3,-125.5E-3,1.987E3
99.28E-3,-368.3E-3,1.987E3
99.30E-3,-588.0E-3,1.987E3
99.32E-3,-770.7E-3,1.987E3
99.34E-3,-904.9E-3,1.987E3
99.36E-3,-982.3E-3,1.987E3
99.38E-3,-998.0E-3,1.987E3
99.40E-3,-951.0E-3,1.987E3
99.42E-3,-844.2E-3,1.987E3
99.44E-3,-684.3E-3,1.987E3
99.46E-3,-481.5E-3,1.987E3
99.48E-3,-248.4E-3,1.987E3
99.50E-3,46.67E-6,1.992E3
99.52E-3,248.7E-3,1.992E3
99.54E-3,481.8E-3,1.992E3
99.56E-3,684.6E-3,1.992E3
99.58E-3,844.4E-3,1.992E3
99.60E-3,951.1E-3,1.992E3
99.62E-3,998.0E-3,1.992E3
99.64E-3,982.3E-3,1.992E3
99.66E-3,904.8E-3,1.992E3
99.68E-3,770.4E-3,1.992E3
99.70E-3,587.6E-3,1.992E3
99.72E-3,368.0E-3,1.992E3
99.74E-3,125.1E-3,1.992E3
99.76E-3,-125.5E-3,1.992E3
99.78E-3,-368.3E-3,1.992E3
99.80E-3,-588.0E-3,1.992E3
99.82E-3,-770.7E-3,1.992E3
99.84E-3,-904.9E-3,1.992E3
99.86E-3,-982.3E-3,1.992E3
99.88E-3,-998.0E-3,1.992E3
99.90E-3,-951.0E-3,1.992E3
99.92E-3,-844.2E-3,1.992E3
99.94E-3,-684.3E-3,1.992E3
99.96E-3,-481.5E-3,1.992E3
99.98E-3,-248.4E-3,1.992E3
100.0E-3,25.47E-9,1.998E3
