time (s),v("/Freq" ?result "tran") (FF),v("/VcoOut" ?result "tran") (V),v("/VcoVin" ?result "tran") (V)
722.0E-3,1.943E3,987.7E-3,443.9E-3
722.0E-3,1.943E3,1.000,444.0E-3
722.0E-3,1.943E3,987.7E-3,444.0E-3
722.0E-3,1.943E3,951.0E-3,444.0E-3
722.0E-3,1.943E3,891.0E-3,444.0E-3
722.0E-3,1.943E3,809.0E-3,444.1E-3
722.0E-3,1.943E3,707.1E-3,444.1E-3
722.1E-3,1.943E3,587.7E-3,444.1E-3
722.1E-3,1.943E3,453.9E-3,444.1E-3
722.1E-3,1.943E3,309.0E-3,444.2E-3
722.1E-3,1.943E3,156.4E-3,444.2E-3
722.1E-3,1.943E3,-70.44E-6,444.2E-3
722.1E-3,1.943E3,-156.5E-3,444.2E-3
722.1E-3,1.943E3,-309.1E-3,444.3E-3
722.1E-3,1.943E3,-454.1E-3,444.3E-3
722.2E-3,1.943E3,-587.8E-3,444.3E-3
722.2E-3,1.943E3,-707.2E-3,444.4E-3
722.2E-3,1.943E3,-809.1E-3,444.4E-3
722.2E-3,1.943E3,-891.0E-3,444.4E-3
722.2E-3,1.943E3,-951.1E-3,444.4E-3
722.2E-3,1.943E3,-987.7E-3,444.5E-3
722.2E-3,1.943E3,-1.000,444.5E-3
722.3E-3,1.943E3,-987.7E-3,444.5E-3
722.3E-3,1.943E3,-951.0E-3,444.5E-3
722.3E-3,1.943E3,-891.0E-3,444.6E-3
722.3E-3,1.943E3,-809.0E-3,444.6E-3
722.3E-3,1.943E3,-707.0E-3,444.6E-3
722.3E-3,1.943E3,-587.7E-3,444.6E-3
722.3E-3,1.943E3,-453.9E-3,444.7E-3
722.3E-3,1.943E3,-308.9E-3,444.7E-3
722.4E-3,1.943E3,-156.3E-3,444.7E-3
722.4E-3,1.944E3,91.21E-6,444.7E-3
722.4E-3,1.944E3,156.5E-3,444.8E-3
722.4E-3,1.944E3,309.1E-3,444.8E-3
722.4E-3,1.944E3,454.1E-3,444.8E-3
722.4E-3,1.944E3,587.9E-3,444.8E-3
722.4E-3,1.944E3,707.2E-3,444.9E-3
722.4E-3,1.944E3,809.1E-3,444.9E-3
722.5E-3,1.944E3,891.1E-3,444.9E-3
722.5E-3,1.944E3,951.1E-3,444.9E-3
722.5E-3,1.944E3,987.7E-3,445.0E-3
722.5E-3,1.944E3,1.000,445.0E-3
722.5E-3,1.944E3,987.7E-3,445.0E-3
722.5E-3,1.944E3,951.0E-3,445.0E-3
722.5E-3,1.944E3,891.0E-3,445.1E-3
722.5E-3,1.944E3,809.0E-3,445.1E-3
722.6E-3,1.944E3,707.0E-3,445.1E-3
722.6E-3,1.944E3,587.7E-3,445.1E-3
722.6E-3,1.944E3,453.9E-3,445.2E-3
722.6E-3,1.944E3,308.9E-3,445.2E-3
722.6E-3,1.944E3,156.3E-3,445.2E-3
722.6E-3,1.944E3,-112.0E-6,445.3E-3
722.6E-3,1.944E3,-156.5E-3,445.3E-3
722.7E-3,1.944E3,-309.1E-3,445.3E-3
722.7E-3,1.944E3,-454.1E-3,445.3E-3
722.7E-3,1.944E3,-587.9E-3,445.4E-3
722.7E-3,1.944E3,-707.2E-3,445.4E-3
722.7E-3,1.944E3,-809.1E-3,445.4E-3
722.7E-3,1.944E3,-891.1E-3,445.4E-3
722.7E-3,1.944E3,-951.1E-3,445.5E-3
722.7E-3,1.944E3,-987.7E-3,445.5E-3
722.8E-3,1.944E3,-1.000,445.5E-3
722.8E-3,1.944E3,-987.7E-3,445.5E-3
722.8E-3,1.944E3,-951.0E-3,445.6E-3
722.8E-3,1.944E3,-890.9E-3,445.6E-3
722.8E-3,1.944E3,-808.9E-3,445.6E-3
722.8E-3,1.944E3,-707.0E-3,445.6E-3
722.8E-3,1.944E3,-587.7E-3,445.7E-3
722.8E-3,1.944E3,-453.9E-3,445.7E-3
722.9E-3,1.944E3,-308.9E-3,445.7E-3
722.9E-3,1.944E3,-156.3E-3,445.7E-3
722.9E-3,1.945E3,49.66E-6,445.8E-3
722.9E-3,1.945E3,156.5E-3,445.8E-3
722.9E-3,1.945E3,309.1E-3,445.8E-3
722.9E-3,1.945E3,454.0E-3,445.8E-3
722.9E-3,1.945E3,587.8E-3,445.9E-3
722.9E-3,1.945E3,707.1E-3,445.9E-3
723.0E-3,1.945E3,809.0E-3,445.9E-3
723.0E-3,1.945E3,891.0E-3,445.9E-3
723.0E-3,1.945E3,951.1E-3,446.0E-3
723.0E-3,1.945E3,987.7E-3,446.0E-3
723.0E-3,1.945E3,1.000,446.0E-3
723.0E-3,1.945E3,987.7E-3,446.0E-3
723.0E-3,1.945E3,951.0E-3,446.1E-3
723.0E-3,1.945E3,891.0E-3,446.1E-3
723.1E-3,1.945E3,809.0E-3,446.1E-3
723.1E-3,1.945E3,707.1E-3,446.2E-3
723.1E-3,1.945E3,587.7E-3,446.2E-3
723.1E-3,1.945E3,453.9E-3,446.2E-3
723.1E-3,1.945E3,309.0E-3,446.2E-3
723.1E-3,1.945E3,156.4E-3,446.3E-3
723.1E-3,1.945E3,-70.40E-6,446.3E-3
723.2E-3,1.945E3,-156.5E-3,446.3E-3
723.2E-3,1.945E3,-309.1E-3,446.3E-3
723.2E-3,1.945E3,-454.1E-3,446.4E-3
723.2E-3,1.945E3,-587.8E-3,446.4E-3
723.2E-3,1.945E3,-707.2E-3,446.4E-3
723.2E-3,1.945E3,-809.1E-3,446.4E-3
723.2E-3,1.945E3,-891.0E-3,446.5E-3
723.2E-3,1.945E3,-951.1E-3,446.5E-3
723.3E-3,1.945E3,-987.7E-3,446.5E-3
723.3E-3,1.945E3,-1.000,446.5E-3
723.3E-3,1.945E3,-987.7E-3,446.6E-3
723.3E-3,1.945E3,-951.0E-3,446.6E-3
723.3E-3,1.945E3,-891.0E-3,446.6E-3
723.3E-3,1.945E3,-809.0E-3,446.6E-3
723.3E-3,1.945E3,-707.0E-3,446.7E-3
723.3E-3,1.945E3,-587.7E-3,446.7E-3
723.4E-3,1.945E3,-453.9E-3,446.7E-3
723.4E-3,1.945E3,-308.9E-3,446.7E-3
723.4E-3,1.945E3,-156.3E-3,446.8E-3
723.4E-3,1.946E3,91.13E-6,446.8E-3
723.4E-3,1.946E3,156.5E-3,446.8E-3
723.4E-3,1.946E3,309.1E-3,446.8E-3
723.4E-3,1.946E3,454.1E-3,446.9E-3
723.4E-3,1.946E3,587.9E-3,446.9E-3
723.5E-3,1.946E3,707.2E-3,446.9E-3
723.5E-3,1.946E3,809.1E-3,446.9E-3
723.5E-3,1.946E3,891.1E-3,447.0E-3
723.5E-3,1.946E3,951.1E-3,447.0E-3
723.5E-3,1.946E3,987.7E-3,447.0E-3
723.5E-3,1.946E3,1.000,447.0E-3
723.5E-3,1.946E3,987.7E-3,447.1E-3
723.6E-3,1.946E3,951.0E-3,447.1E-3
723.6E-3,1.946E3,891.0E-3,447.1E-3
723.6E-3,1.946E3,809.0E-3,447.2E-3
723.6E-3,1.946E3,707.0E-3,447.2E-3
723.6E-3,1.946E3,587.7E-3,447.2E-3
723.6E-3,1.946E3,453.9E-3,447.2E-3
723.6E-3,1.946E3,308.9E-3,447.3E-3
723.6E-3,1.946E3,156.3E-3,447.3E-3
723.7E-3,1.946E3,-111.9E-6,447.3E-3
723.7E-3,1.946E3,-156.5E-3,447.3E-3
723.7E-3,1.946E3,-309.1E-3,447.4E-3
723.7E-3,1.946E3,-454.1E-3,447.4E-3
723.7E-3,1.946E3,-587.9E-3,447.4E-3
723.7E-3,1.946E3,-707.2E-3,447.4E-3
723.7E-3,1.946E3,-809.1E-3,447.5E-3
723.7E-3,1.946E3,-891.1E-3,447.5E-3
723.8E-3,1.946E3,-951.1E-3,447.5E-3
723.8E-3,1.946E3,-987.7E-3,447.5E-3
723.8E-3,1.946E3,-1.000,447.6E-3
723.8E-3,1.946E3,-987.7E-3,447.6E-3
723.8E-3,1.946E3,-951.0E-3,447.6E-3
723.8E-3,1.946E3,-890.9E-3,447.6E-3
723.8E-3,1.946E3,-808.9E-3,447.7E-3
723.8E-3,1.946E3,-707.0E-3,447.7E-3
723.9E-3,1.946E3,-587.7E-3,447.7E-3
723.9E-3,1.946E3,-453.9E-3,447.7E-3
723.9E-3,1.946E3,-308.9E-3,447.8E-3
723.9E-3,1.946E3,-156.3E-3,447.8E-3
723.9E-3,1.947E3,49.66E-6,447.8E-3
723.9E-3,1.947E3,156.5E-3,447.8E-3
723.9E-3,1.947E3,309.1E-3,447.9E-3
723.9E-3,1.947E3,454.0E-3,447.9E-3
724.0E-3,1.947E3,587.8E-3,447.9E-3
724.0E-3,1.947E3,707.1E-3,447.9E-3
724.0E-3,1.947E3,809.0E-3,448.0E-3
724.0E-3,1.947E3,891.0E-3,448.0E-3
724.0E-3,1.947E3,951.1E-3,448.0E-3
724.0E-3,1.947E3,987.7E-3,448.1E-3
724.0E-3,1.947E3,1.000,448.1E-3
724.1E-3,1.947E3,987.7E-3,448.1E-3
724.1E-3,1.947E3,951.0E-3,448.1E-3
724.1E-3,1.947E3,891.0E-3,448.2E-3
724.1E-3,1.947E3,809.0E-3,448.2E-3
724.1E-3,1.947E3,707.1E-3,448.2E-3
724.1E-3,1.947E3,587.7E-3,448.2E-3
724.1E-3,1.947E3,453.9E-3,448.3E-3
724.1E-3,1.947E3,309.0E-3,448.3E-3
724.2E-3,1.947E3,156.4E-3,448.3E-3
724.2E-3,1.947E3,-70.35E-6,448.3E-3
724.2E-3,1.947E3,-156.5E-3,448.4E-3
724.2E-3,1.947E3,-309.1E-3,448.4E-3
724.2E-3,1.947E3,-454.1E-3,448.4E-3
724.2E-3,1.947E3,-587.8E-3,448.4E-3
724.2E-3,1.947E3,-707.2E-3,448.5E-3
724.2E-3,1.947E3,-809.1E-3,448.5E-3
724.3E-3,1.947E3,-891.0E-3,448.5E-3
724.3E-3,1.947E3,-951.1E-3,448.5E-3
724.3E-3,1.947E3,-987.7E-3,448.6E-3
724.3E-3,1.947E3,-1.000,448.6E-3
724.3E-3,1.947E3,-987.7E-3,448.6E-3
724.3E-3,1.947E3,-951.0E-3,448.6E-3
724.3E-3,1.947E3,-891.0E-3,448.7E-3
724.3E-3,1.947E3,-809.0E-3,448.7E-3
724.4E-3,1.947E3,-707.0E-3,448.7E-3
724.4E-3,1.947E3,-587.7E-3,448.7E-3
724.4E-3,1.947E3,-453.9E-3,448.8E-3
724.4E-3,1.947E3,-308.9E-3,448.8E-3
724.4E-3,1.947E3,-156.3E-3,448.8E-3
724.4E-3,1.948E3,91.03E-6,448.8E-3
724.4E-3,1.948E3,156.5E-3,448.9E-3
724.4E-3,1.948E3,309.1E-3,448.9E-3
724.5E-3,1.948E3,454.1E-3,448.9E-3
724.5E-3,1.948E3,587.9E-3,448.9E-3
724.5E-3,1.948E3,707.2E-3,449.0E-3
724.5E-3,1.948E3,809.1E-3,449.0E-3
724.5E-3,1.948E3,891.1E-3,449.0E-3
724.5E-3,1.948E3,951.1E-3,449.1E-3
724.5E-3,1.948E3,987.7E-3,449.1E-3
724.6E-3,1.948E3,1.000,449.1E-3
724.6E-3,1.948E3,987.7E-3,449.1E-3
724.6E-3,1.948E3,951.0E-3,449.2E-3
724.6E-3,1.948E3,891.0E-3,449.2E-3
724.6E-3,1.948E3,809.0E-3,449.2E-3
724.6E-3,1.948E3,707.0E-3,449.2E-3
724.6E-3,1.948E3,587.7E-3,449.3E-3
724.6E-3,1.948E3,453.9E-3,449.3E-3
724.7E-3,1.948E3,308.9E-3,449.3E-3
724.7E-3,1.948E3,156.3E-3,449.3E-3
724.7E-3,1.948E3,-111.7E-6,449.4E-3
724.7E-3,1.948E3,-156.5E-3,449.4E-3
724.7E-3,1.948E3,-309.1E-3,449.4E-3
724.7E-3,1.948E3,-454.1E-3,449.4E-3
724.7E-3,1.948E3,-587.9E-3,449.5E-3
724.7E-3,1.948E3,-707.2E-3,449.5E-3
724.8E-3,1.948E3,-809.1E-3,449.5E-3
724.8E-3,1.948E3,-891.1E-3,449.5E-3
724.8E-3,1.948E3,-951.1E-3,449.6E-3
724.8E-3,1.948E3,-987.7E-3,449.6E-3
724.8E-3,1.948E3,-1.000,449.6E-3
724.8E-3,1.948E3,-987.7E-3,449.6E-3
724.8E-3,1.948E3,-951.0E-3,449.7E-3
724.8E-3,1.948E3,-890.9E-3,449.7E-3
724.9E-3,1.948E3,-808.9E-3,449.7E-3
724.9E-3,1.948E3,-707.0E-3,449.7E-3
724.9E-3,1.948E3,-587.7E-3,449.8E-3
724.9E-3,1.948E3,-453.9E-3,449.8E-3
724.9E-3,1.948E3,-308.9E-3,449.8E-3
724.9E-3,1.948E3,-156.3E-3,449.8E-3
724.9E-3,1.949E3,49.66E-6,449.9E-3
724.9E-3,1.949E3,156.5E-3,449.9E-3
725.0E-3,1.949E3,309.1E-3,449.9E-3
725.0E-3,1.949E3,454.0E-3,449.9E-3
725.0E-3,1.949E3,587.8E-3,450.0E-3
725.0E-3,1.949E3,707.1E-3,450.0E-3
725.0E-3,1.949E3,809.0E-3,450.0E-3
725.0E-3,1.949E3,891.0E-3,450.1E-3
725.0E-3,1.949E3,951.1E-3,450.1E-3
725.1E-3,1.949E3,987.7E-3,450.1E-3
725.1E-3,1.949E3,1.000,450.1E-3
725.1E-3,1.949E3,987.7E-3,450.2E-3
725.1E-3,1.949E3,951.0E-3,450.2E-3
725.1E-3,1.949E3,891.0E-3,450.2E-3
725.1E-3,1.949E3,809.0E-3,450.2E-3
725.1E-3,1.949E3,707.1E-3,450.3E-3
725.1E-3,1.949E3,587.7E-3,450.3E-3
725.2E-3,1.949E3,453.9E-3,450.3E-3
725.2E-3,1.949E3,309.0E-3,450.3E-3
725.2E-3,1.949E3,156.4E-3,450.4E-3
725.2E-3,1.949E3,-70.31E-6,450.4E-3
725.2E-3,1.949E3,-156.5E-3,450.4E-3
725.2E-3,1.949E3,-309.1E-3,450.4E-3
725.2E-3,1.949E3,-454.1E-3,450.5E-3
725.2E-3,1.949E3,-587.8E-3,450.5E-3
725.3E-3,1.949E3,-707.2E-3,450.5E-3
725.3E-3,1.949E3,-809.1E-3,450.5E-3
725.3E-3,1.949E3,-891.0E-3,450.6E-3
725.3E-3,1.949E3,-951.1E-3,450.6E-3
725.3E-3,1.949E3,-987.7E-3,450.6E-3
725.3E-3,1.949E3,-1.000,450.6E-3
725.3E-3,1.949E3,-987.7E-3,450.7E-3
725.3E-3,1.949E3,-951.0E-3,450.7E-3
725.4E-3,1.949E3,-891.0E-3,450.7E-3
725.4E-3,1.949E3,-809.0E-3,450.7E-3
725.4E-3,1.949E3,-707.0E-3,450.8E-3
725.4E-3,1.949E3,-587.7E-3,450.8E-3
725.4E-3,1.949E3,-453.9E-3,450.8E-3
725.4E-3,1.949E3,-308.9E-3,450.8E-3
725.4E-3,1.949E3,-156.3E-3,450.9E-3
725.4E-3,1.950E3,90.96E-6,450.9E-3
725.5E-3,1.950E3,156.5E-3,450.9E-3
725.5E-3,1.950E3,309.1E-3,450.9E-3
725.5E-3,1.950E3,454.1E-3,451.0E-3
725.5E-3,1.950E3,587.9E-3,451.0E-3
725.5E-3,1.950E3,707.2E-3,451.0E-3
725.5E-3,1.950E3,809.1E-3,451.1E-3
725.5E-3,1.950E3,891.1E-3,451.1E-3
725.6E-3,1.950E3,951.1E-3,451.1E-3
725.6E-3,1.950E3,987.7E-3,451.1E-3
725.6E-3,1.950E3,1.000,451.2E-3
725.6E-3,1.950E3,987.7E-3,451.2E-3
725.6E-3,1.950E3,951.0E-3,451.2E-3
725.6E-3,1.950E3,891.0E-3,451.2E-3
725.6E-3,1.950E3,809.0E-3,451.3E-3
725.6E-3,1.950E3,707.0E-3,451.3E-3
725.7E-3,1.950E3,587.7E-3,451.3E-3
725.7E-3,1.950E3,453.9E-3,451.3E-3
725.7E-3,1.950E3,308.9E-3,451.4E-3
725.7E-3,1.950E3,156.3E-3,451.4E-3
725.7E-3,1.950E3,-111.6E-6,451.4E-3
725.7E-3,1.950E3,-156.5E-3,451.4E-3
725.7E-3,1.950E3,-309.1E-3,451.5E-3
725.7E-3,1.950E3,-454.1E-3,451.5E-3
725.8E-3,1.950E3,-587.9E-3,451.5E-3
725.8E-3,1.950E3,-707.2E-3,451.5E-3
725.8E-3,1.950E3,-809.1E-3,451.6E-3
725.8E-3,1.950E3,-891.1E-3,451.6E-3
725.8E-3,1.950E3,-951.1E-3,451.6E-3
725.8E-3,1.950E3,-987.7E-3,451.6E-3
725.8E-3,1.950E3,-1.000,451.7E-3
725.8E-3,1.950E3,-987.7E-3,451.7E-3
725.9E-3,1.950E3,-951.0E-3,451.7E-3
725.9E-3,1.950E3,-890.9E-3,451.7E-3
725.9E-3,1.950E3,-808.9E-3,451.8E-3
725.9E-3,1.950E3,-707.0E-3,451.8E-3
725.9E-3,1.950E3,-587.7E-3,451.8E-3
725.9E-3,1.950E3,-453.9E-3,451.8E-3
725.9E-3,1.950E3,-308.9E-3,451.9E-3
725.9E-3,1.950E3,-156.3E-3,451.9E-3
726.0E-3,1.951E3,49.66E-6,451.9E-3
726.0E-3,1.951E3,156.5E-3,451.9E-3
726.0E-3,1.951E3,309.1E-3,452.0E-3
726.0E-3,1.951E3,454.0E-3,452.0E-3
726.0E-3,1.951E3,587.8E-3,452.0E-3
726.0E-3,1.951E3,707.1E-3,452.1E-3
726.0E-3,1.951E3,809.0E-3,452.1E-3
726.1E-3,1.951E3,891.0E-3,452.1E-3
726.1E-3,1.951E3,951.1E-3,452.1E-3
726.1E-3,1.951E3,987.7E-3,452.2E-3
726.1E-3,1.951E3,1.000,452.2E-3
726.1E-3,1.951E3,987.7E-3,452.2E-3
726.1E-3,1.951E3,951.0E-3,452.2E-3
726.1E-3,1.951E3,891.0E-3,452.3E-3
726.1E-3,1.951E3,809.0E-3,452.3E-3
726.2E-3,1.951E3,707.1E-3,452.3E-3
726.2E-3,1.951E3,587.7E-3,452.3E-3
726.2E-3,1.951E3,453.9E-3,452.4E-3
726.2E-3,1.951E3,309.0E-3,452.4E-3
726.2E-3,1.951E3,156.4E-3,452.4E-3
726.2E-3,1.951E3,-70.26E-6,452.4E-3
726.2E-3,1.951E3,-156.5E-3,452.5E-3
726.2E-3,1.951E3,-309.1E-3,452.5E-3
726.3E-3,1.951E3,-454.1E-3,452.5E-3
726.3E-3,1.951E3,-587.8E-3,452.5E-3
726.3E-3,1.951E3,-707.2E-3,452.6E-3
726.3E-3,1.951E3,-809.1E-3,452.6E-3
726.3E-3,1.951E3,-891.0E-3,452.6E-3
726.3E-3,1.951E3,-951.1E-3,452.6E-3
726.3E-3,1.951E3,-987.7E-3,452.7E-3
726.3E-3,1.951E3,-1.000,452.7E-3
726.4E-3,1.951E3,-987.7E-3,452.7E-3
726.4E-3,1.951E3,-951.0E-3,452.7E-3
726.4E-3,1.951E3,-891.0E-3,452.8E-3
726.4E-3,1.951E3,-809.0E-3,452.8E-3
726.4E-3,1.951E3,-707.0E-3,452.8E-3
726.4E-3,1.951E3,-587.7E-3,452.8E-3
726.4E-3,1.951E3,-453.9E-3,452.9E-3
726.4E-3,1.951E3,-308.9E-3,452.9E-3
726.5E-3,1.951E3,-156.3E-3,452.9E-3
726.5E-3,1.952E3,90.88E-6,452.9E-3
726.5E-3,1.952E3,156.5E-3,453.0E-3
726.5E-3,1.952E3,309.1E-3,453.0E-3
726.5E-3,1.952E3,454.1E-3,453.0E-3
726.5E-3,1.952E3,587.9E-3,453.0E-3
726.5E-3,1.952E3,707.2E-3,453.1E-3
726.6E-3,1.952E3,809.1E-3,453.1E-3
726.6E-3,1.952E3,891.1E-3,453.1E-3
726.6E-3,1.952E3,951.1E-3,453.2E-3
726.6E-3,1.952E3,987.7E-3,453.2E-3
726.6E-3,1.952E3,1.000,453.2E-3
726.6E-3,1.952E3,987.7E-3,453.2E-3
726.6E-3,1.952E3,951.0E-3,453.3E-3
726.6E-3,1.952E3,891.0E-3,453.3E-3
726.7E-3,1.952E3,809.0E-3,453.3E-3
726.7E-3,1.952E3,707.0E-3,453.3E-3
726.7E-3,1.952E3,587.7E-3,453.4E-3
726.7E-3,1.952E3,453.9E-3,453.4E-3
726.7E-3,1.952E3,308.9E-3,453.4E-3
726.7E-3,1.952E3,156.3E-3,453.4E-3
726.7E-3,1.952E3,-111.5E-6,453.5E-3
726.7E-3,1.952E3,-156.5E-3,453.5E-3
726.8E-3,1.952E3,-309.1E-3,453.5E-3
726.8E-3,1.952E3,-454.1E-3,453.5E-3
726.8E-3,1.952E3,-587.9E-3,453.6E-3
726.8E-3,1.952E3,-707.2E-3,453.6E-3
726.8E-3,1.952E3,-809.1E-3,453.6E-3
726.8E-3,1.952E3,-891.1E-3,453.6E-3
726.8E-3,1.952E3,-951.1E-3,453.7E-3
726.8E-3,1.952E3,-987.7E-3,453.7E-3
726.9E-3,1.952E3,-1.000,453.7E-3
726.9E-3,1.952E3,-987.7E-3,453.7E-3
726.9E-3,1.952E3,-951.0E-3,453.8E-3
726.9E-3,1.952E3,-890.9E-3,453.8E-3
726.9E-3,1.952E3,-808.9E-3,453.8E-3
726.9E-3,1.952E3,-707.0E-3,453.8E-3
726.9E-3,1.952E3,-587.7E-3,453.9E-3
726.9E-3,1.952E3,-453.9E-3,453.9E-3
727.0E-3,1.952E3,-308.9E-3,453.9E-3
727.0E-3,1.952E3,-156.3E-3,453.9E-3
727.0E-3,1.953E3,49.66E-6,454.0E-3
727.0E-3,1.953E3,156.5E-3,454.0E-3
727.0E-3,1.953E3,309.1E-3,454.0E-3
727.0E-3,1.953E3,454.0E-3,454.0E-3
727.0E-3,1.953E3,587.8E-3,454.1E-3
727.0E-3,1.953E3,707.1E-3,454.1E-3
727.1E-3,1.953E3,809.0E-3,454.1E-3
727.1E-3,1.953E3,891.0E-3,454.1E-3
727.1E-3,1.953E3,951.1E-3,454.2E-3
727.1E-3,1.953E3,987.7E-3,454.2E-3
727.1E-3,1.953E3,1.000,454.2E-3
727.1E-3,1.953E3,987.7E-3,454.3E-3
727.1E-3,1.953E3,951.0E-3,454.3E-3
727.2E-3,1.953E3,891.0E-3,454.3E-3
727.2E-3,1.953E3,809.0E-3,454.3E-3
727.2E-3,1.953E3,707.1E-3,454.4E-3
727.2E-3,1.953E3,587.7E-3,454.4E-3
727.2E-3,1.953E3,453.9E-3,454.4E-3
727.2E-3,1.953E3,309.0E-3,454.4E-3
727.2E-3,1.953E3,156.4E-3,454.5E-3
727.2E-3,1.953E3,-70.23E-6,454.5E-3
727.3E-3,1.953E3,-156.5E-3,454.5E-3
727.3E-3,1.953E3,-309.1E-3,454.5E-3
727.3E-3,1.953E3,-454.1E-3,454.6E-3
727.3E-3,1.953E3,-587.8E-3,454.6E-3
727.3E-3,1.953E3,-707.2E-3,454.6E-3
727.3E-3,1.953E3,-809.1E-3,454.6E-3
727.3E-3,1.953E3,-891.0E-3,454.7E-3
727.3E-3,1.953E3,-951.1E-3,454.7E-3
727.4E-3,1.953E3,-987.7E-3,454.7E-3
727.4E-3,1.953E3,-1.000,454.7E-3
727.4E-3,1.953E3,-987.7E-3,454.8E-3
727.4E-3,1.953E3,-951.0E-3,454.8E-3
727.4E-3,1.953E3,-891.0E-3,454.8E-3
727.4E-3,1.953E3,-809.0E-3,454.8E-3
727.4E-3,1.953E3,-707.0E-3,454.9E-3
727.4E-3,1.953E3,-587.7E-3,454.9E-3
727.5E-3,1.953E3,-453.9E-3,454.9E-3
727.5E-3,1.953E3,-308.9E-3,454.9E-3
727.5E-3,1.953E3,-156.3E-3,455.0E-3
727.5E-3,1.954E3,90.78E-6,455.0E-3
727.5E-3,1.954E3,156.5E-3,455.0E-3
727.5E-3,1.954E3,309.1E-3,455.0E-3
727.5E-3,1.954E3,454.1E-3,455.1E-3
727.5E-3,1.954E3,587.9E-3,455.1E-3
727.6E-3,1.954E3,707.2E-3,455.1E-3
727.6E-3,1.954E3,809.1E-3,455.1E-3
727.6E-3,1.954E3,891.1E-3,455.2E-3
727.6E-3,1.954E3,951.1E-3,455.2E-3
727.6E-3,1.954E3,987.7E-3,455.2E-3
727.6E-3,1.954E3,1.000,455.2E-3
727.6E-3,1.954E3,987.7E-3,455.3E-3
727.7E-3,1.954E3,951.0E-3,455.3E-3
727.7E-3,1.954E3,891.0E-3,455.3E-3
727.7E-3,1.954E3,809.0E-3,455.4E-3
727.7E-3,1.954E3,707.0E-3,455.4E-3
727.7E-3,1.954E3,587.7E-3,455.4E-3
727.7E-3,1.954E3,453.9E-3,455.4E-3
727.7E-3,1.954E3,308.9E-3,455.5E-3
727.7E-3,1.954E3,156.3E-3,455.5E-3
727.8E-3,1.954E3,-111.3E-6,455.5E-3
727.8E-3,1.954E3,-156.5E-3,455.5E-3
727.8E-3,1.954E3,-309.1E-3,455.6E-3
727.8E-3,1.954E3,-454.1E-3,455.6E-3
727.8E-3,1.954E3,-587.9E-3,455.6E-3
727.8E-3,1.954E3,-707.2E-3,455.6E-3
727.8E-3,1.954E3,-809.1E-3,455.7E-3
727.8E-3,1.954E3,-891.1E-3,455.7E-3
727.9E-3,1.954E3,-951.1E-3,455.7E-3
727.9E-3,1.954E3,-987.7E-3,455.7E-3
727.9E-3,1.954E3,-1.000,455.8E-3
727.9E-3,1.954E3,-987.7E-3,455.8E-3
727.9E-3,1.954E3,-951.0E-3,455.8E-3
727.9E-3,1.954E3,-890.9E-3,455.8E-3
727.9E-3,1.954E3,-808.9E-3,455.9E-3
727.9E-3,1.954E3,-707.0E-3,455.9E-3
728.0E-3,1.954E3,-587.7E-3,455.9E-3
728.0E-3,1.954E3,-453.9E-3,455.9E-3
728.0E-3,1.954E3,-308.9E-3,456.0E-3
728.0E-3,1.954E3,-156.3E-3,456.0E-3
728.0E-3,1.956E3,49.66E-6,456.0E-3
728.0E-3,1.956E3,156.5E-3,456.0E-3
728.0E-3,1.956E3,309.1E-3,456.1E-3
728.0E-3,1.956E3,454.0E-3,456.1E-3
728.1E-3,1.956E3,587.8E-3,456.1E-3
728.1E-3,1.956E3,707.1E-3,456.1E-3
728.1E-3,1.956E3,809.0E-3,456.2E-3
728.1E-3,1.956E3,891.0E-3,456.2E-3
728.1E-3,1.956E3,951.1E-3,456.2E-3
728.1E-3,1.956E3,987.7E-3,456.2E-3
728.1E-3,1.956E3,1.000,456.3E-3
728.1E-3,1.956E3,987.7E-3,456.3E-3
728.2E-3,1.956E3,951.0E-3,456.3E-3
728.2E-3,1.956E3,891.0E-3,456.3E-3
728.2E-3,1.956E3,809.0E-3,456.4E-3
728.2E-3,1.956E3,707.1E-3,456.4E-3
728.2E-3,1.956E3,587.7E-3,456.4E-3
728.2E-3,1.956E3,453.9E-3,456.5E-3
728.2E-3,1.956E3,309.0E-3,456.5E-3
728.3E-3,1.956E3,156.4E-3,456.5E-3
728.3E-3,1.956E3,-70.19E-6,456.5E-3
728.3E-3,1.956E3,-156.5E-3,456.6E-3
728.3E-3,1.956E3,-309.1E-3,456.6E-3
728.3E-3,1.956E3,-454.1E-3,456.6E-3
728.3E-3,1.956E3,-587.8E-3,456.6E-3
728.3E-3,1.956E3,-707.2E-3,456.7E-3
728.3E-3,1.956E3,-809.1E-3,456.7E-3
728.4E-3,1.956E3,-891.0E-3,456.7E-3
728.4E-3,1.956E3,-951.1E-3,456.7E-3
728.4E-3,1.956E3,-987.7E-3,456.8E-3
728.4E-3,1.956E3,-1.000,456.8E-3
728.4E-3,1.956E3,-987.7E-3,456.8E-3
728.4E-3,1.956E3,-951.0E-3,456.8E-3
728.4E-3,1.956E3,-891.0E-3,456.9E-3
728.4E-3,1.956E3,-809.0E-3,456.9E-3
728.5E-3,1.956E3,-707.0E-3,456.9E-3
728.5E-3,1.956E3,-587.7E-3,456.9E-3
728.5E-3,1.956E3,-453.9E-3,457.0E-3
